eu_pas_register_number,risk_management_plan,grouped_risk_management_plan,count,due_result_count,due_protocol_count,has_abstract_only_manual_count,has_abstract_manual_count,has_final_study_report_manual_count,has_result_manual_count,has_result_automatic_count,has_additional_protocol_manual_count,has_protocol_manual_count,has_protocol_automatic_count
12560,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,0,0
12592,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
12595,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
12598,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
12608,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
12624,EU RMP category 3 (required),Other PAS,1,1,1,0,0,1,1,1,0,1,1
12631,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
12665,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
12694,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
12697,,Other PAS,1,0,1,0,0,0,0,0,0,1,1
12703,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
12709,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
12725,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
12733,,Other PAS,1,0,1,0,0,0,0,0,0,1,1
12750,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
12762,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
12771,,Other PAS,1,1,1,0,0,0,0,0,0,0,0
12795,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
12839,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
12848,,Other PAS,1,0,1,0,0,0,0,0,0,0,0
12864,,Other PAS,1,0,1,0,0,0,0,0,0,0,0
12872,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
12875,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,0,0
12878,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
12881,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
12884,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
12887,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
12897,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
12954,,Other PAS,1,0,1,0,0,0,0,0,0,0,0
12963,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
12984,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
12987,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
13017,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
13031,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
13034,Non-EU RMP only,Other PAS,1,1,1,0,0,0,0,0,0,0,0
13040,Non-EU RMP only,Other PAS,1,0,1,0,0,0,0,0,0,0,0
13051,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
13054,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
13060,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,0,0
13107,,Other PAS,1,1,1,0,0,0,0,0,0,0,0
13117,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,0,0
13134,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
13151,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
13167,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
13180,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,1,1
13185,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
13194,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
2566,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
13205,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,1,1
13218,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
38305,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
13238,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
13266,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,0,0
13269,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
13279,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
13328,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
13332,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
13350,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,0,0
13366,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,0,0
13390,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
13406,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
13413,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,1,1,1
13422,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
13431,Non-EU RMP only,Other PAS,1,1,1,0,1,1,1,1,0,1,1
3357,,Other PAS,1,0,0,0,0,0,0,0,0,0,0
13462,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
13470,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
13473,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
13490,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
13518,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
13579,,Other PAS,1,1,1,0,0,0,0,0,0,0,0
13582,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
13586,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
13602,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
13605,,Other PAS,1,0,1,0,0,0,0,0,0,0,0
13634,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,0,0
13672,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
13676,Non-EU RMP only,Other PAS,1,0,1,0,0,0,0,0,0,1,1
13721,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
13728,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
13745,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
13754,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
13766,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
13772,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
13779,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
13783,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
13794,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
13809,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
13832,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
13835,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
13840,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
13849,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
13869,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,1,1
13904,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
13908,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
13956,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
13959,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
13969,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
13978,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
3702,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
14033,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,1,1
14052,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
14060,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
14067,,Other PAS,1,0,1,0,0,0,0,0,0,0,0
14071,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
14083,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
5049,EU RMP category 3 (required),Other PAS,1,1,1,0,0,1,1,1,0,1,1
14111,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
14114,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,1,0,1,1
14118,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,1,1
5641,,Other PAS,1,1,1,0,1,1,1,1,0,1,1
14236,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
14255,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,0,0
14273,Non-EU RMP only,Other PAS,1,1,1,0,0,0,0,0,0,1,1
14290,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
14418,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
14445,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
14507,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
14525,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,0,0
14555,Non-EU RMP only,Other PAS,1,1,1,0,0,0,0,0,0,0,0
14567,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
14611,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,0,0
14665,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
14689,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
14786,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
14789,Non-EU RMP only,Other PAS,1,0,1,0,0,0,0,0,0,1,1
14792,Non-EU RMP only,Other PAS,1,1,1,0,0,0,0,0,0,1,1
14867,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
14947,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,1,1
14956,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
15008,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
5905,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
15038,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
15048,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
15063,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
6161,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,1,1
15103,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
15128,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
15153,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
15160,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
15172,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,1,1
15175,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
15277,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
15353,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
15400,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
15418,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
15449,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
15459,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
15478,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
15481,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,1,1
15491,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
15504,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
15507,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
15687,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
15696,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
15717,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,0,0
15726,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
15737,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
15741,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,0,0
15749,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
15752,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
15755,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
15840,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,1,0,1,1
15869,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
15927,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
15946,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
15951,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,1,1
15981,Non-EU RMP only,Other PAS,1,1,1,0,0,0,0,0,0,0,0
16014,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
16023,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,1,1
6782,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
16082,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
16088,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
16104,Non-EU RMP only,Other PAS,1,0,1,0,0,0,0,0,0,1,1
16107,Non-EU RMP only,Other PAS,1,0,1,0,0,0,0,0,0,1,1
16133,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,0,0
16140,Non-EU RMP only,Other PAS,1,1,1,0,0,1,1,1,0,1,1
16143,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,0,0
16150,Non-EU RMP only,Other PAS,1,1,1,0,1,1,1,1,0,1,1
16153,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
16156,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
6969,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
16212,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
16225,EU RMP category 3 (required),Other PAS,1,1,1,0,0,1,1,1,0,1,1
16282,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
16291,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
16302,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
16314,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
16321,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,1,1
16324,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
16359,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
16392,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
16395,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,0,0
16398,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,0,0
16424,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
16436,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
16451,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
16482,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
16528,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
16564,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
16600,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,1,1
16606,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
16626,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
16629,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
16675,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
16706,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
16710,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
16778,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
16792,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
16829,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
16875,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
16891,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
7607,,Other PAS,1,0,1,0,0,0,0,0,0,1,1
16909,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
16960,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
16988,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
17015,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
17055,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
17062,Not applicable,Other PAS,1,0,1,0,0,0,0,1,0,1,1
17065,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
8611,,Other PAS,1,0,0,0,0,0,0,0,0,1,1
17093,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
17107,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
13199,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
17165,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
17181,Non-EU RMP only,Other PAS,1,1,1,0,0,0,0,0,0,1,1
17190,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
17198,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
17206,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
17245,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
17248,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
17267,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
17302,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
17314,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
17328,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
17347,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
17360,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,0,0
17371,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
17390,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
17402,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
17410,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
17435,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
17462,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
17479,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
17502,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
17505,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,0,0
17526,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
17543,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
17600,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
17620,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
17631,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
17675,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
17678,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,1,1
17681,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
17684,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
17720,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
17730,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,0,0
17761,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
17776,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
17829,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
17838,Non-EU RMP only,Other PAS,1,1,1,0,0,0,0,0,0,1,1
17875,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
17881,Non-EU RMP only,Other PAS,1,0,1,0,0,0,0,0,0,0,0
17902,Not applicable,Other PAS,1,1,1,0,0,0,0,1,0,1,1
17909,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
17912,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,0,0
17915,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
17919,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
17922,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
17926,Non-EU RMP only,Other PAS,1,1,1,0,0,0,0,0,0,1,1
17954,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,1,1
17960,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,1,1
17963,Non-EU RMP only,Other PAS,1,1,1,0,1,1,1,1,0,1,1
17981,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
17985,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
17989,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
18006,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
18060,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
18090,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
18108,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
18114,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
18117,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
18129,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
18132,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
18150,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
18153,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
18201,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
18214,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
18242,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
18261,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
18319,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
18323,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
18358,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
18402,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
18431,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
18435,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
18444,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
18510,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,1,1
18521,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
18527,EU RMP category 3 (required),Other PAS,1,1,1,0,0,1,1,1,0,1,1
18536,EU RMP category 3 (required),Other PAS,1,0,0,0,0,0,0,0,0,0,0
18539,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
18543,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
18547,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,1,1
17078,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
18596,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
18608,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
18709,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,1,1
23580,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,0,0
18735,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
18739,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
18745,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
18751,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
24332,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
18825,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
18844,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,0,0
18906,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
18909,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
18916,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
18923,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
18936,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,1,1
18970,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,1,1
19010,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,1,1
19013,Not applicable,Other PAS,1,0,0,0,0,0,0,0,0,0,0
19017,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,1,1
19053,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
19066,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,0,0
19085,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
19094,EU RMP category 3 (required),Other PAS,1,1,1,0,1,1,1,1,0,1,1
19116,Non-EU RMP only,Other PAS,1,1,1,1,1,0,1,1,0,1,1
24728,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
19129,Not applicable,Other PAS,1,1,1,0,0,0,0,1,0,1,1
19156,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
19162,Not applicable,Other PAS,1,1,1,0,0,1,1,1,0,0,0
19173,Non-EU RMP only,Other PAS,1,1,1,0,0,0,0,0,0,0,0
24775,Not applicable,Other PAS,1,1,1,1,1,0,1,1,0,1,1
25699,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
19202,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,1,0,1,1
19283,Non-EU RMP only,Other PAS,1,1,1,0,0,0,0,0,0,0,0
19286,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
19323,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
19384,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,0,0
19387,Not applicable,Other PAS,1,1,1,0,0,0,0,0,0,0,0
26211,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
26245,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
19445,EU RMP category 3 (required),Other PAS,1,1,1,0,0,0,0,0,0,0,0
19464,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
19469,Not applicable,Other PAS,1,1,1,0,1,1,1,1,0,0,0
19479,EU RMP category 3 (required),Other PAS,1,1,1,1,1,0,1,1,0,1,1
19486,Not applicable,Other PAS,1,0,1,0,0,0,0,0,0,1,1
19506,EU RMP category 3 (required),Other PAS,1,0,1,0,0,0,0,0,0,0,0
